"","Type","Diff.Un","V.Ratio.Un","Diff.Adj","M.Threshold","V.Ratio.Adj","V.Threshold","model"
"growth.gap.5_l5","Contin.",0.166788082487437,0.545854247862452,-0.0534322460844384,"Balanced, <0.2",0.821514462458744,"Balanced, <2","nearest"
"pop_ln_l5","Contin.",0.45126677750196,0.823611566813145,0.0103661517217142,"Balanced, <0.2",0.950518676449124,"Balanced, <2","nearest"
"polity2_l5","Contin.",0.0479273895392512,0.707963734300689,-0.139571154432788,"Balanced, <0.2",0.865511390038384,"Balanced, <2","nearest"
"Polity5_durable_ln_l5","Contin.",-0.304354869815934,0.938301329011203,-0.264269846724329,"Not Balanced, >0.2",1.13565658498675,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l5","Contin.",0.0888354304549988,0.733851734164042,-0.118918527387019,"Balanced, <0.2",0.923090943042929,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l5","Contin.",0.749010984859063,0.546482642888607,0.373042979787776,"Not Balanced, >0.2",0.736318615144696,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l5","Contin.",0.285073674226357,0.748616252574324,-0.0903861610445231,"Balanced, <0.2",0.868786917667309,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q5","Contin.",0.522495516932988,3.76582505951829,0.213941194833593,"Not Balanced, >0.2",1.43651575634421,"Balanced, <2","nearest"
"year5","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","nearest"
"region_15","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand5","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia5","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia5","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe5","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean5","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia5","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia5","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa5","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America5","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe5","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia5","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia5","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia5","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe5","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa5","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia5","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe5","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l14","Contin.",0.166788082487437,0.545854247862452,-0.0622235359521915,"Balanced, <0.2",0.795425786525692,"Balanced, <2","optimal"
"pop_ln_l14","Contin.",0.45126677750196,0.823611566813145,0.0174195479694046,"Balanced, <0.2",0.953858756936379,"Balanced, <2","optimal"
"polity2_l14","Contin.",0.0479273895392512,0.707963734300689,-0.126168973061897,"Balanced, <0.2",0.870770906018139,"Balanced, <2","optimal"
"Polity5_durable_ln_l14","Contin.",-0.304354869815934,0.938301329011203,-0.246527182387588,"Not Balanced, >0.2",1.11943628344768,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l14","Contin.",0.0888354304549988,0.733851734164042,-0.120826593294391,"Balanced, <0.2",0.931542167587474,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l14","Contin.",0.749010984859063,0.546482642888607,0.369405639536252,"Not Balanced, >0.2",0.73798671761026,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l14","Contin.",0.285073674226357,0.748616252574324,-0.0811607750799488,"Balanced, <0.2",0.87058414770726,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q14","Contin.",0.522495516932988,3.76582505951829,0.198218482352384,"Balanced, <0.2",1.40035692735426,"Balanced, <2","optimal"
"year14","Contin.",1.23301231312469,0.477923822597898,1.36424205265939e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_114","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand14","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia14","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia14","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe14","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean14","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia14","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia14","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa14","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America14","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe14","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia14","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia14","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia14","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe14","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa14","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia14","Binary",0.0654717605854139,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe14","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l6","Contin.",0.161769291579263,0.55398954159583,-0.045342827178187,"Balanced, <0.2",0.79802846459827,"Balanced, <2","nearest"
"pop_ln_l6","Contin.",0.483594061578161,0.799639782880646,0.0088593851596137,"Balanced, <0.2",0.939689715123623,"Balanced, <2","nearest"
"polity2_l6","Contin.",0.0946829087807552,0.698824456052863,-0.085209870834667,"Balanced, <0.2",0.856113860605451,"Balanced, <2","nearest"
"Polity5_durable_ln_l6","Contin.",-0.300930597413262,0.960784195056094,-0.253199455885961,"Not Balanced, >0.2",1.1647823112946,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l6","Contin.",0.100664637893821,0.725407896785615,-0.0975881873100257,"Balanced, <0.2",0.897399668526144,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l6","Contin.",0.747654884473834,0.546564247250425,0.333452768915069,"Not Balanced, >0.2",0.74684917772634,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l6","Contin.",0.277474262089199,0.757674329467257,-0.0797168482941555,"Balanced, <0.2",0.865516987012628,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q6","Contin.",0.522495516932988,3.76582505951829,0.22348712741147,"Not Balanced, >0.2",1.51907873774776,"Balanced, <2","nearest"
"year6","Contin.",1.23301231312469,0.477923822597898,0,"Balanced, <0.2",1.00559307105108,"Balanced, <2","nearest"
"region_16","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand6","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia6","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia6","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe6","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean6","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia6","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia6","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa6","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America6","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe6","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia6","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia6","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia6","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe6","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa6","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia6","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe6","Binary",-0.0365367265790409,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l15","Contin.",0.161769291579263,0.55398954159583,-0.0418779662613797,"Balanced, <0.2",0.791114931379566,"Balanced, <2","optimal"
"pop_ln_l15","Contin.",0.483594061578161,0.799639782880646,0.0225724297614278,"Balanced, <0.2",0.924988308106361,"Balanced, <2","optimal"
"polity2_l15","Contin.",0.0946829087807552,0.698824456052863,-0.0778460548366093,"Balanced, <0.2",0.858421332575747,"Balanced, <2","optimal"
"Polity5_durable_ln_l15","Contin.",-0.300930597413262,0.960784195056094,-0.236599857171892,"Not Balanced, >0.2",1.14279105767107,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l15","Contin.",0.100664637893821,0.725407896785615,-0.101739712989571,"Balanced, <0.2",0.906160255190675,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l15","Contin.",0.747654884473834,0.546564247250425,0.335007109555537,"Not Balanced, >0.2",0.751893049528631,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l15","Contin.",0.277474262089199,0.757674329467257,-0.0741250870480262,"Balanced, <0.2",0.87083705366934,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q15","Contin.",0.522495516932988,3.76582505951829,0.213379669387835,"Not Balanced, >0.2",1.49643623786655,"Balanced, <2","optimal"
"year15","Contin.",1.23301231312469,0.477923822597898,1.13686837721616e-12,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_115","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand15","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia15","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia15","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe15","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean15","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia15","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia15","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa15","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America15","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe15","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia15","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia15","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia15","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe15","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa15","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Asia15","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Western Europe15","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","optimal"
"growth.gap.5_l7","Contin.",0.161099167064421,0.555130198527795,-0.0512781622543178,"Balanced, <0.2",0.793010269718428,"Balanced, <2","nearest"
"pop_ln_l7","Contin.",0.478978077985488,0.813322361242078,0.0219758726049527,"Balanced, <0.2",0.961135274205837,"Balanced, <2","nearest"
"polity2_l7","Contin.",0.0671387917962347,0.691142056403666,-0.113665665228341,"Balanced, <0.2",0.857289631026761,"Balanced, <2","nearest"
"Polity5_durable_ln_l7","Contin.",-0.270049379377017,0.982533776198666,-0.219193879073566,"Not Balanced, >0.2",1.1720737101393,"Balanced, <2","nearest"
"BESS_plus_WB_Urbanization_l7","Contin.",0.103875829892419,0.733829307352686,-0.079331238740744,"Balanced, <0.2",0.89493367657852,"Balanced, <2","nearest"
"VDEM_v2x_execorr_l7","Contin.",0.691554767033939,0.57457096804001,0.312623208096233,"Not Balanced, >0.2",0.769447193939195,"Balanced, <2","nearest"
"Mean_year_schooling_interpolated_l7","Contin.",0.31194037562789,0.732130713835235,-0.0579060189360392,"Balanced, <0.2",0.834447680531508,"Balanced, <2","nearest"
"cumsum.unarmed.rev.q7","Contin.",0.522495516932988,3.76582505951829,0.220679500182682,"Not Balanced, >0.2",1.4904018655853,"Balanced, <2","nearest"
"year7","Contin.",1.23301231312469,0.477923822597898,6.82121026329696e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","nearest"
"region_17","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Australia and New Zealand7","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Central Asia7","Binary",0.00104115090081196,NA,-1.38777878078145e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Asia7","Binary",0.0116789640434625,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Eastern Europe7","Binary",0.0436523968493604,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Latin America and the Caribbean7","Binary",-0.0243079498060467,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Melanesia7","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Micronesia7","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Africa7","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","nearest"
"region_Northern America7","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_Northern Europe7","Binary",-0.0496684416606167,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"region_Polynesia7","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","nearest"
"region_South-eastern Asia7","Binary",0.0207713781466147,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Asia7","Binary",0.0663276154834555,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Southern Europe7","Binary",0.00714908430360598,NA,-2.08166817117217e-17,"Balanced, <0.2",NA,"","nearest"
"region_Sub-Saharan Africa7","Binary",-0.0833277643277856,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Asia7","Binary",0.0654717605854139,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","nearest"
"region_Western Europe7","Binary",-0.0365367265790409,NA,-6.07153216591882e-18,"Balanced, <0.2",NA,"","nearest"
"growth.gap.5_l16","Contin.",0.161099167064421,0.555130198527795,-0.0604751352413786,"Balanced, <0.2",0.772137007060824,"Balanced, <2","optimal"
"pop_ln_l16","Contin.",0.478978077985488,0.813322361242078,0.0234619836471169,"Balanced, <0.2",0.969902632183527,"Balanced, <2","optimal"
"polity2_l16","Contin.",0.0671387917962347,0.691142056403666,-0.0989410357160026,"Balanced, <0.2",0.862600333999388,"Balanced, <2","optimal"
"Polity5_durable_ln_l16","Contin.",-0.270049379377017,0.982533776198666,-0.199046345867512,"Balanced, <0.2",1.15344509043991,"Balanced, <2","optimal"
"BESS_plus_WB_Urbanization_l16","Contin.",0.103875829892419,0.733829307352686,-0.080645676711774,"Balanced, <0.2",0.90247290784124,"Balanced, <2","optimal"
"VDEM_v2x_execorr_l16","Contin.",0.691554767033939,0.57457096804001,0.296603174150406,"Not Balanced, >0.2",0.780472196471053,"Balanced, <2","optimal"
"Mean_year_schooling_interpolated_l16","Contin.",0.31194037562789,0.732130713835235,-0.0474426823204705,"Balanced, <0.2",0.842377405340264,"Balanced, <2","optimal"
"cumsum.unarmed.rev.q16","Contin.",0.522495516932988,3.76582505951829,0.203272211364201,"Not Balanced, >0.2",1.45360613799806,"Balanced, <2","optimal"
"year16","Contin.",1.23301231312469,0.477923822597898,9.09494701772928e-13,"Balanced, <0.2",1.00559307105109,"Balanced, <2","optimal"
"region_116","Binary",-0.00696378830083565,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Australia and New Zealand16","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Central Asia16","Binary",0.00104115090081196,NA,-1.56125112837913e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Asia16","Binary",0.0116789640434625,NA,-3.46944695195361e-17,"Balanced, <0.2",NA,"","optimal"
"region_Eastern Europe16","Binary",0.0436523968493604,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Latin America and the Caribbean16","Binary",-0.0243079498060467,NA,-5.55111512312578e-17,"Balanced, <0.2",NA,"","optimal"
"region_Melanesia16","Binary",-0.017707918822125,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Micronesia16","Binary",-0.00338241146040589,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Africa16","Binary",0.0394277998681665,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Northern America16","Binary",-0.0139275766016713,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_Northern Europe16","Binary",-0.0496684416606167,NA,-6.93889390390723e-18,"Balanced, <0.2",NA,"","optimal"
"region_Polynesia16","Binary",-0.0057699960206924,NA,0,"Balanced, <0.2",NA,"","optimal"
"region_South-eastern Asia16","Binary",0.0207713781466147,NA,-4.16333634234434e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Asia16","Binary",0.0663276154834555,NA,-6.93889390390723e-17,"Balanced, <0.2",NA,"","optimal"
"region_Southern Europe16","Binary",0.00714908430360598,NA,-2.77555756156289e-17,"Balanced, <0.2",NA,"","optimal"
"region_Sub-Saharan Africa16","Binary",-0.0833277643277856,NA,-8.32667268468867e-17,"Balanced, <0.2",NA,"","optimal"
